fold,classifier,resampler,mcc,rank
36,NNet,smote,0.5660264374862303,3.5
36,NaiveBayes,smote,0.49604652413672967,4.0
36,LogisticReg,smote,0.5400660110544787,3.5
36,J48,smotewb,0.3879322914310754,4.0
36,KNN,smotewb,0.5366993141845384,2.0
36,CART,smotewb,0.5433297407718514,3.0
36,Radial_SVM,smotewb,0.5735421669624219,3.5
36,Linear_SVM,smotewb,0.5621703750837337,2.0
36,NNet,smotewb,0.5952918846948437,1.0
36,NaiveBayes,smotewb,0.519487944872376,3.0
36,LogisticReg,smotewb,0.5621703750837337,2.0
37,J48,none,0.25819888974716115,4.0
37,KNN,none,0.396265244237808,3.0
37,CART,none,0.46318981300044104,2.0
37,Radial_SVM,none,0.5578106278623646,1.0
37,Linear_SVM,none,0.4944160539751941,2.0
37,NNet,none,0.5578106278623646,2.0
37,NaiveBayes,none,0.5594309277855158,2.0
37,LogisticReg,none,0.5263532956993116,2.0
37,J48,ros,0.31555555555555553,3.0
37,KNN,ros,0.349754259914075,4.0
37,CART,ros,0.49604652413672967,1.0
37,Radial_SVM,ros,0.4629100498862757,3.0
37,Linear_SVM,ros,0.4866666666666667,3.0
37,NNet,ros,0.5437037037037037,3.0
37,NaiveBayes,ros,0.5112313234371975,3.0
37,LogisticReg,ros,0.4866666666666667,3.0
37,J48,smote,0.3868989217888074,1.5
37,KNN,smote,0.417489966754203,2.0
37,CART,smote,0.3868989217888074,3.0
37,Radial_SVM,smote,0.4511777625672017,4.0
37,Linear_SVM,smote,0.4629100498862757,4.0
37,NNet,smote,0.4063321549001754,4.0
37,NaiveBayes,smote,0.4629100498862757,4.0
37,LogisticReg,smote,0.4629100498862757,4.0
37,J48,smotewb,0.3868989217888074,1.5
37,KNN,smotewb,0.4204522053456932,1.0
37,CART,smotewb,0.3058693853650585,4.0
37,Radial_SVM,smotewb,0.4866666666666667,2.0
37,Linear_SVM,smotewb,0.563178312189625,1.0
37,NNet,smotewb,0.563178312189625,1.0
37,NaiveBayes,smotewb,0.5907908398283784,1.0
37,LogisticReg,smotewb,0.563178312189625,1.0
38,J48,none,0.3569230769230769,2.0
38,KNN,none,0.49092477090405234,2.0
38,CART,none,0.3522819383711917,3.0
38,Radial_SVM,none,0.40893344908914314,2.0
38,Linear_SVM,none,0.40893344908914314,1.0
38,NNet,none,0.31588273760975755,2.0
38,NaiveBayes,none,0.26253664543464866,4.0
38,LogisticReg,none,0.37278947912486654,2.0
38,J48,ros,0.26253664543464866,4.0
38,KNN,ros,0.43900160367219143,4.0
38,CART,ros,0.3454408611617303,4.0
38,Radial_SVM,ros,0.39617930531268536,3.0
38,Linear_SVM,ros,0.4041686945486262,2.5
38,NNet,ros,0.39617930531268536,1.0
38,NaiveBayes,ros,0.355229955778562,1.0
38,LogisticReg,ros,0.4314542408723264,1.0
38,J48,smote,0.28577380332470415,3.0
38,KNN,smote,0.5301996440313944,1.0
38,CART,smote,0.5225696870130913,1.0
38,Radial_SVM,smote,0.43900160367219143,1.0
38,Linear_SVM,smote,0.4041686945486262,2.5
38,NNet,smote,0.31169217932443327,3.0
38,NaiveBayes,smote,0.3255181959201964,2.5
38,LogisticReg,smote,0.31169217932443327,4.0
38,J48,smotewb,0.4153846153846154,1.0
38,KNN,smotewb,0.4498838606904829,3.0
38,CART,smotewb,0.49574330754818896,2.0
38,Radial_SVM,smotewb,0.3691887949279695,4.0
38,Linear_SVM,smotewb,0.3339815779363246,4.0
38,NNet,smotewb,0.24943426871176771,4.0
38,NaiveBayes,smotewb,0.3255181959201964,2.5
38,LogisticReg,smotewb,0.3215685538755756,3.0
39,J48,none,0.26253664543464866,3.0
39,KNN,none,0.3806004623165025,1.0
39,CART,none,0.273589244764985,4.0
39,Radial_SVM,none,0.21193038316227536,1.0
39,Linear_SVM,none,0.23989848280321,1.0
39,NNet,none,0.273589244764985,1.0
39,NaiveBayes,none,0.21243400181751773,4.0
39,LogisticReg,none,0.25064608527730764,1.0
39,J48,ros,0.2760304365592454,2.0
39,KNN,ros,0.3608921946768315,3.0
39,CART,ros,0.4804199701578033,1.0
39,Radial_SVM,ros,0.19158474532226857,3.0
39,Linear_SVM,ros,0.1757908448408523,3.0
39,NNet,ros,0.23288530726779577,4.0
39,NaiveBayes,ros,0.254195563720897,1.0
39,LogisticReg,ros,0.23288530726779577,3.0
39,J48,smote,0.24,4.0
39,KNN,smote,0.34707423212168276,4.0
39,CART,smote,0.4041686945486262,3.0
39,Radial_SVM,smote,0.1966989481173608,2.0
39,Linear_SVM,smote,0.14447282855279484,4.0
39,NNet,smote,0.254195563720897,2.0
39,NaiveBayes,smote,0.2180792951821663,3.0
39,LogisticReg,smote,0.24,2.0
39,J48,smotewb,0.3454408611617303,1.0
39,KNN,smotewb,0.3691887949279695,2.0
39,CART,smotewb,0.4437601569801833,2.0
39,Radial_SVM,smotewb,0.18153846153846154,4.0
39,Linear_SVM,smotewb,0.18153846153846154,2.0
39,NNet,smotewb,0.24,3.0
39,NaiveBayes,smotewb,0.24,2.0
39,LogisticReg,smotewb,0.18153846153846154,4.0
40,J48,none,0.233999509108495,2.0
40,KNN,none,0.3385786396448106,1.0
40,CART,none,0.4223683957499603,1.0
40,Radial_SVM,none,0.39446993708322725,1.0
40,Linear_SVM,none,0.43463097401215006,1.0
40,NNet,none,0.3306471285253108,1.0
40,NaiveBayes,none,0.4000940939272025,1.0
40,LogisticReg,none,0.46800784077976626,1.0
40,J48,ros,0.29346473089514225,1.0
40,KNN,ros,0.23873705811371665,4.0
40,CART,ros,0.3879322914310754,2.0
40,Radial_SVM,ros,0.31916251649301863,4.0
40,Linear_SVM,ros,0.2931763649279746,3.5
40,NNet,ros,0.3064129385141706,3.0
40,NaiveBayes,ros,0.2810277450473483,4.0
40,LogisticReg,ros,0.2846888437924036,3.0
40,J48,smote,0.22350594405386728,3.0
40,KNN,smote,0.2583900773999757,3.0
40,CART,smote,0.21061953138798983,4.0
40,Radial_SVM,smote,0.37438839013338365,2.0
40,Linear_SVM,smote,0.2931763649279746,3.5
40,NNet,smote,0.3067452408404727,2.0
40,NaiveBayes,smote,0.30420509650684807,3.0
40,LogisticReg,smote,0.3058693853650585,2.0
40,J48,smotewb,0.1800205749557739,4.0
40,KNN,smotewb,0.2639366428526536,2.0
40,CART,smotewb,0.34430075507689306,3.0
40,Radial_SVM,smotewb,0.3275366019667524,3.0
40,Linear_SVM,smotewb,0.3385786396448106,2.0
40,NNet,smotewb,0.30420509650684807,4.0
40,NaiveBayes,smotewb,0.3529299526817895,2.0
40,LogisticReg,smotewb,0.25851851851851854,4.0
41,J48,none,0.33696449304114806,3.0
41,KNN,none,0.4000940939272025,2.0
41,CART,none,0.5687822180346598,2.5
41,Radial_SVM,none,0.5319096889176549,2.0
41,Linear_SVM,none,0.39535339775548806,4.0
41,NNet,none,0.47186039625508397,4.0
41,NaiveBayes,none,0.6007407407407407,1.0
41,LogisticReg,none,0.49570177419236866,4.0
41,J48,ros,0.14757569038298454,4.0
41,KNN,ros,0.349754259914075,3.0
41,CART,ros,0.5687822180346598,2.5
41,Radial_SVM,ros,0.5066740688254677,4.0
41,Linear_SVM,ros,0.5291105481433476,1.5
41,NNet,ros,0.5952918846948437,2.0
41,NaiveBayes,ros,0.5621703750837337,3.5
41,LogisticReg,ros,0.5400660110544787,2.5
41,J48,smote,0.4063321549001754,1.0
41,KNN,smote,0.30420509650684807,4.0
41,CART,smote,0.4000940939272025,4.0
41,Radial_SVM,smote,0.5621703750837337,1.0
41,Linear_SVM,smote,0.5066740688254677,3.0
41,NNet,smote,0.5523586388082835,3.0
41,NaiveBayes,smote,0.5621703750837337,3.5
41,LogisticReg,smote,0.5400660110544787,2.5
41,J48,smotewb,0.36232865092627065,2.0
41,KNN,smotewb,0.4536804288397352,1.0
41,CART,smotewb,0.5760658398584765,1.0
41,Radial_SVM,smotewb,0.5291105481433476,3.0
41,Linear_SVM,smotewb,0.5291105481433476,1.5
41,NNet,smotewb,0.6083864722500479,1.0
41,NaiveBayes,smotewb,0.5849208388379199,2.0
41,LogisticReg,smotewb,0.5522164981933888,1.0
42,J48,none,0.40555555555555556,2.0
42,KNN,none,0.5366993141845384,2.0
42,CART,none,0.5760658398584765,2.0
42,Radial_SVM,none,0.5907908398283784,1.0
42,Linear_SVM,none,0.5578106278623646,1.0
42,NNet,none,0.5687822180346598,1.0
42,NaiveBayes,none,0.5112313234371975,3.0
42,LogisticReg,none,0.563178312189625,1.0
42,J48,ros,0.4866666666666667,1.0
42,KNN,ros,0.5400660110544787,1.0
42,CART,ros,0.53168727464995,4.0
42,Radial_SVM,ros,0.4848401374141137,3.0
42,Linear_SVM,ros,0.5291105481433476,2.5
42,NNet,ros,0.46354777877784786,3.5
42,NaiveBayes,ros,0.49604652413672967,4.0
42,LogisticReg,ros,0.5291105481433476,2.5
42,J48,smote,0.15185973458771732,4.0
42,KNN,smote,0.4848401374141137,4.0
42,CART,smote,0.5523586388082835,3.0
42,Radial_SVM,smote,0.4427410738901448,4.0
42,Linear_SVM,smote,0.5291105481433476,2.5
42,NNet,smote,0.46354777877784786,3.5
42,NaiveBayes,smote,0.519487944872376,2.0
42,LogisticReg,smote,0.5291105481433476,2.5
42,J48,smotewb,0.3385786396448106,3.0
42,KNN,smotewb,0.49604652413672967,3.0
42,CART,smotewb,0.5952918846948437,1.0
42,Radial_SVM,smotewb,0.5291105481433476,2.0
42,Linear_SVM,smotewb,0.49604652413672967,4.0
42,NNet,smotewb,0.5522164981933888,2.0
42,NaiveBayes,smotewb,0.5437037037037037,1.0
42,LogisticReg,smotewb,0.519487944872376,4.0
43,J48,none,0.4666666666666667,2.0
43,KNN,none,0.5263532956993116,2.0
43,CART,none,0.5291105481433476,1.0
43,Radial_SVM,none,0.5709352661986299,3.0
43,Linear_SVM,none,0.5709352661986299,1.0
43,NNet,none,0.4957421042418413,4.0
43,NaiveBayes,none,0.5275014756628025,1.0
43,LogisticReg,none,0.5709352661986299,3.0
43,J48,ros,0.4629100498862757,3.0
43,KNN,ros,0.519487944872376,3.0
43,CART,ros,0.39873845146482073,4.0
43,Radial_SVM,ros,0.5687822180346598,4.0
43,Linear_SVM,ros,0.47186039625508397,3.0
43,NNet,ros,0.5594309277855158,2.5
43,NaiveBayes,ros,0.43893811257017395,3.5
43,LogisticReg,ros,0.6219381089898975,2.0
43,J48,smote,0.4511777625672017,4.0
43,KNN,smote,0.4511777625672017,4.0
43,CART,smote,0.4085505846855608,3.0
43,Radial_SVM,smote,0.6007407407407407,2.0
43,Linear_SVM,smote,0.5437037037037037,2.0
43,NNet,smote,0.5907908398283784,1.0
43,NaiveBayes,smote,0.5112313234371975,2.0
43,LogisticReg,smote,0.6529464230233836,1.0
43,J48,smotewb,0.5112313234371975,1.0
43,KNN,smotewb,0.5907908398283784,1.0
43,CART,smotewb,0.4511777625672017,2.0
43,Radial_SVM,smotewb,0.626333112632122,1.0
43,Linear_SVM,smotewb,0.4666666666666667,4.0
43,NNet,smotewb,0.5594309277855158,2.5
43,NaiveBayes,smotewb,0.43893811257017395,3.5
43,LogisticReg,smotewb,0.4957421042418413,4.0
44,J48,none,0.30149357345446803,4.0
44,KNN,none,0.4666666666666667,2.0
44,CART,none,0.5112313234371975,4.0
44,Radial_SVM,none,0.49570177419236866,2.0
44,Linear_SVM,none,0.49570177419236866,1.0
44,NNet,none,0.5263532956993116,2.0
44,NaiveBayes,none,0.46322369481325704,4.0
44,LogisticReg,none,0.5587235474821028,1.0
44,J48,ros,0.30420509650684807,3.0
44,KNN,ros,0.3961295342422729,3.0
44,CART,ros,0.5114782075908113,3.0
44,Radial_SVM,ros,0.5185449728701349,1.0
44,Linear_SVM,ros,0.4063321549001754,4.0
44,NNet,ros,0.4848401374141137,4.0
44,NaiveBayes,ros,0.6219381089898975,1.0
44,LogisticReg,ros,0.39568145630893564,4.0
44,J48,smote,0.3306471285253108,2.0
44,KNN,smote,0.3275366019667524,4.0
44,CART,smote,0.5907908398283784,2.0
44,Radial_SVM,smote,0.4848401374141137,3.0
44,Linear_SVM,smote,0.4398765500800706,2.0
44,NNet,smote,0.5523586388082835,1.0
44,NaiveBayes,smote,0.5948228686039609,2.0
44,LogisticReg,smote,0.5185449728701349,2.0
44,J48,smotewb,0.3529299526817895,1.0
44,KNN,smotewb,0.5044185153893525,1.0
44,CART,smotewb,0.6505177583352088,1.0
44,Radial_SVM,smotewb,0.4629100498862757,4.0
44,Linear_SVM,smotewb,0.42962962962962964,3.0
44,NNet,smotewb,0.4866666666666667,3.0
44,NaiveBayes,smotewb,0.5594309277855158,3.0
44,LogisticReg,smotewb,0.4204522053456932,3.0
45,J48,none,0.3961295342422729,4.0
45,KNN,none,0.44565871858907996,3.0
45,CART,none,0.40555555555555556,2.0
45,Radial_SVM,none,0.44565871858907996,4.0
45,Linear_SVM,none,0.49918452017784487,4.0
45,NNet,none,0.626333112632122,1.0
45,NaiveBayes,none,0.4629100498862757,4.0
45,LogisticReg,none,0.47186039625508397,4.0
45,J48,ros,0.44565871858907996,3.0
45,KNN,ros,0.4023817477999735,4.0
45,CART,ros,0.23542536230103778,4.0
45,Radial_SVM,ros,0.5523586388082835,2.0
45,Linear_SVM,ros,0.5735421669624219,1.0
45,NNet,ros,0.49168511697452694,3.0
45,NaiveBayes,ros,0.5523586388082835,2.0
45,LogisticReg,ros,0.5523586388082835,1.0
45,J48,smote,0.4770278351999552,1.0
45,KNN,smote,0.53168727464995,1.0
45,CART,smote,0.4733002574487753,1.0
45,Radial_SVM,smote,0.5114782075908113,3.0
45,Linear_SVM,smote,0.5185449728701349,3.0
45,NNet,smote,0.4531761478527484,4.0
45,NaiveBayes,smote,0.5523586388082835,2.0
45,LogisticReg,smote,0.53168727464995,2.0
45,J48,smotewb,0.4536804288397352,2.0
45,KNN,smotewb,0.4848401374141137,2.0
45,CART,smotewb,0.28986305868896545,3.0
45,Radial_SVM,smotewb,0.5735421669624219,1.0
45,Linear_SVM,smotewb,0.5621703750837337,2.0
45,NNet,smotewb,0.5523586388082835,2.0
45,NaiveBayes,smotewb,0.5523586388082835,2.0
45,LogisticReg,smotewb,0.5185449728701349,3.0
46,J48,none,0.37438839013338365,2.0
46,KNN,none,0.349754259914075,4.0
46,CART,none,0.25851851851851854,3.0
46,Radial_SVM,none,0.4063321549001754,1.0
46,Linear_SVM,none,0.3961295342422729,1.0
46,NNet,none,0.2713666279100933,4.0
46,NaiveBayes,none,0.30895160157823875,1.0
46,LogisticReg,none,0.3385786396448106,2.0
46,J48,ros,0.29855619650098675,4.0
46,KNN,ros,0.37438839013338365,3.0
46,CART,ros,0.2514157444218836,4.0
46,Radial_SVM,ros,0.28986305868896545,3.5
46,Linear_SVM,ros,0.27378725218581573,3.0
46,NNet,ros,0.34430075507689306,1.5
46,NaiveBayes,ros,0.2521970109450538,3.0
46,LogisticReg,ros,0.30895160157823875,3.5
46,J48,smote,0.4063321549001754,1.0
46,KNN,smote,0.43438080837749576,1.0
46,CART,smote,0.28986305868896545,2.0
46,Radial_SVM,smote,0.3612934707358917,2.0
46,Linear_SVM,smote,0.27378725218581573,3.0
46,NNet,smote,0.34430075507689306,1.5
46,NaiveBayes,smote,0.2521970109450538,3.0
46,LogisticReg,smote,0.34430075507689306,1.0
46,J48,smotewb,0.3677089562999654,3.0
46,KNN,smotewb,0.3879322914310754,2.0
46,CART,smotewb,0.3067452408404727,1.0
46,Radial_SVM,smotewb,0.28986305868896545,3.5
46,Linear_SVM,smotewb,0.27378725218581573,3.0
46,NNet,smotewb,0.27378725218581573,3.0
46,NaiveBayes,smotewb,0.2521970109450538,3.0
46,LogisticReg,smotewb,0.30895160157823875,3.5
47,J48,none,0.49918452017784487,2.0
47,KNN,none,0.44565871858907996,4.0
47,CART,none,0.4204522053456932,2.5
47,Radial_SVM,none,0.46318981300044104,4.0
47,Linear_SVM,none,0.46800784077976626,4.0
47,NNet,none,0.5578106278623646,3.0
47,NaiveBayes,none,0.46322369481325704,1.0
47,LogisticReg,none,0.46318981300044104,4.0
47,J48,ros,0.5437037037037037,1.0
47,KNN,ros,0.5433297407718514,3.0
47,CART,ros,0.39873845146482073,4.0
47,Radial_SVM,ros,0.6505177583352088,2.0
47,Linear_SVM,ros,0.5760658398584765,1.5
47,NNet,ros,0.5522164981933888,4.0
47,NaiveBayes,ros,0.4204522053456932,3.0
47,LogisticReg,ros,0.5522164981933888,3.0
47,J48,smote,0.24608154208742547,4.0
47,KNN,smote,0.581140083517877,2.0
47,CART,smote,0.5291105481433476,1.0
47,Radial_SVM,smote,0.6619762037264222,1.0
47,Linear_SVM,smote,0.5522164981933888,3.0
47,NNet,smote,0.5952918846948437,2.0
47,NaiveBayes,smote,0.4123951744684367,4.0
47,LogisticReg,smote,0.5849208388379199,1.0
47,J48,smotewb,0.4398765500800706,3.0
47,KNN,smotewb,0.5952918846948437,1.0
47,CART,smotewb,0.4204522053456932,2.5
47,Radial_SVM,smotewb,0.5849208388379199,3.0
47,Linear_SVM,smotewb,0.5760658398584765,1.5
47,NNet,smotewb,0.6529464230233836,1.0
47,NaiveBayes,smotewb,0.4336735806213181,2.0
47,LogisticReg,smotewb,0.563178312189625,2.0
48,J48,none,0.22610674548767798,4.0
48,KNN,none,0.3454408611617303,4.0
48,CART,none,0.3347444877124522,4.0
48,Radial_SVM,none,0.4508356100096212,1.0
48,Linear_SVM,none,0.4116003309349976,4.0
48,NNet,none,0.4305521453559812,4.0
48,NaiveBayes,none,0.49092477090405234,1.0
48,LogisticReg,none,0.4803844614152614,1.0
48,J48,ros,0.28577380332470415,3.0
48,KNN,ros,0.4266854105315057,1.0
48,CART,ros,0.4992301766027062,2.0
48,Radial_SVM,ros,0.4153846153846154,4.0
48,Linear_SVM,ros,0.48418202613504197,2.0
48,NNet,ros,0.44661387202309655,2.0
48,NaiveBayes,ros,0.48418202613504197,2.0
48,LogisticReg,ros,0.4612631569755697,3.5
48,J48,smote,0.3806004623165025,1.0
48,KNN,smote,0.355229955778562,3.0
48,CART,smote,0.3822598997961939,3.0
48,Radial_SVM,smote,0.43900160367219143,3.0
48,Linear_SVM,smote,0.507835002067562,1.0
48,NNet,smote,0.43900160367219143,3.0
48,NaiveBayes,smote,0.47384615384615386,3.5
48,LogisticReg,smote,0.4612631569755697,3.5
48,J48,smotewb,0.3608921946768315,2.0
48,KNN,smotewb,0.3806004623165025,2.0
48,CART,smotewb,0.5579012630845894,1.0
48,Radial_SVM,smotewb,0.43963237075742945,2.0
48,Linear_SVM,smotewb,0.43963237075742945,3.0
48,NNet,smotewb,0.4498838606904829,1.0
48,NaiveBayes,smotewb,0.47384615384615386,3.5
48,LogisticReg,smotewb,0.47384615384615386,2.0
49,J48,none,0.26188244993205934,3.0
49,KNN,none,0.29846153846153844,4.0
49,CART,none,0.3347444877124522,3.0
49,Radial_SVM,none,0.4803844614152614,1.0
49,Linear_SVM,none,0.4116003309349976,4.0
49,NNet,none,0.4508356100096212,2.0
49,NaiveBayes,none,0.39193271931340373,3.0
49,LogisticReg,none,0.4463560422746574,4.0
49,J48,ros,0.30980689425983887,2.0
49,KNN,ros,0.4437601569801833,2.0
49,CART,ros,0.3608921946768315,2.0
49,Radial_SVM,ros,0.3909701764923501,4.0
49,Linear_SVM,ros,0.4523539829316482,1.0
49,NNet,ros,0.5085286605506111,1.0
49,NaiveBayes,ros,0.3754977181653353,4.0
49,LogisticReg,ros,0.47376382757987345,2.0
49,J48,smote,0.20350473699372176,4.0
49,KNN,smote,0.44661387202309655,1.0
49,CART,smote,0.4041686945486262,1.0
49,Radial_SVM,smote,0.4268349027294209,2.0
49,Linear_SVM,smote,0.43900160367219143,2.0
49,NNet,smote,0.40637021561225684,3.0
49,NaiveBayes,smote,0.44661387202309655,1.0
49,LogisticReg,smote,0.5301996440313944,1.0
49,J48,smotewb,0.37017951980791003,1.0
49,KNN,smotewb,0.39617930531268536,3.0
49,CART,smotewb,0.2796827854308572,4.0
49,Radial_SVM,smotewb,0.41732801112835244,3.0
49,Linear_SVM,smotewb,0.4266854105315057,3.0
49,NNet,smotewb,0.39193271931340373,4.0
49,NaiveBayes,smotewb,0.41732801112835244,2.0
49,LogisticReg,smotewb,0.4498838606904829,3.0
50,J48,none,0.4629100498862757,3.0
50,KNN,none,0.5366993141845384,2.0
50,CART,none,0.6407311295324921,1.0
50,Radial_SVM,none,0.6219381089898975,1.0
50,Linear_SVM,none,0.6502560616150257,1.0
50,NNet,none,0.6806979057901701,1.0
50,NaiveBayes,none,0.5066740688254677,1.0
50,LogisticReg,none,0.6502560616150257,1.0
50,J48,ros,0.4511777625672017,4.0
50,KNN,ros,0.43438080837749576,4.0
50,CART,ros,0.5660264374862303,4.0
50,Radial_SVM,ros,0.5523586388082835,2.0
50,Linear_SVM,ros,0.5400660110544787,3.5
50,NNet,ros,0.5863467140999449,2.0
50,NaiveBayes,ros,0.4023817477999735,4.0
50,LogisticReg,ros,0.5523586388082835,3.5
50,J48,smote,0.5687822180346598,1.0
50,KNN,smote,0.53168727464995,3.0
50,CART,smote,0.628539361054709,2.5
50,Radial_SVM,smote,0.4770278351999552,4.0
50,Linear_SVM,smote,0.5523586388082835,2.0
50,NNet,smote,0.53168727464995,3.0
50,NaiveBayes,smote,0.4223683957499603,3.0
50,LogisticReg,smote,0.5523586388082835,3.5
50,J48,smotewb,0.5400660110544787,2.0
50,KNN,smotewb,0.628539361054709,1.0
50,CART,smotewb,0.628539361054709,2.5
50,Radial_SVM,smotewb,0.53168727464995,3.0
50,Linear_SVM,smotewb,0.5400660110544787,3.5
50,NNet,smotewb,0.5185449728701349,4.0
50,NaiveBayes,smotewb,0.4427410738901448,2.0
50,LogisticReg,smotewb,0.5735421669624219,2.0
51,J48,none,0.20871076921228857,3.0
51,KNN,none,0.3529299526817895,2.0
51,CART,none,0.4085505846855608,2.0
51,Radial_SVM,none,0.396265244237808,3.0
51,Linear_SVM,none,0.46318981300044104,1.0
51,NNet,none,0.4866666666666667,1.0
51,NaiveBayes,none,0.3385786396448106,3.0
51,LogisticReg,none,0.4000940939272025,2.0
51,J48,ros,0.23659846994187425,2.0
51,KNN,ros,0.33312350897200604,3.0
51,CART,ros,0.2291925375341376,4.0
51,Radial_SVM,ros,0.34430075507689306,4.0
51,Linear_SVM,ros,0.38273618458017133,2.5
51,NNet,ros,0.3633892979661664,3.0
51,NaiveBayes,ros,0.31304951684997057,4.0
51,LogisticReg,ros,0.3633892979661664,4.0
51,J48,smote,0.4536804288397352,1.0
51,KNN,smote,0.2291925375341376,4.0
51,CART,smote,0.3478335179045545,3.0
51,Radial_SVM,smote,0.4023817477999735,1.5
51,Linear_SVM,smote,0.38273618458017133,2.5
51,NNet,smote,0.34430075507689306,4.0
51,NaiveBayes,smote,0.3535533905932738,1.0
51,LogisticReg,smote,0.43721065077734916,1.0
51,J48,smotewb,0.1800205749557739,4.0
51,KNN,smotewb,0.417489966754203,1.0
51,CART,smotewb,0.49604652413672967,1.0
51,Radial_SVM,smotewb,0.4023817477999735,1.5
51,Linear_SVM,smotewb,0.33312350897200604,4.0
51,NNet,smotewb,0.4223683957499603,2.0
51,NaiveBayes,smotewb,0.3401851500506696,2.0
51,LogisticReg,smotewb,0.3677089562999654,3.0
52,J48,none,0.417489966754203,2.0
52,KNN,none,0.4123951744684367,3.0
52,CART,none,0.3725925925925926,4.0
52,Radial_SVM,none,0.4336735806213181,3.0
52,Linear_SVM,none,0.43010856046828544,3.0
52,NNet,none,0.40555555555555556,3.0
52,NaiveBayes,none,0.4204522053456932,4.0
52,LogisticReg,none,0.4336735806213181,4.0
52,J48,ros,0.23873705811371665,4.0
52,KNN,ros,0.4398765500800706,1.0
52,CART,ros,0.4975498563492141,2.0
52,Radial_SVM,ros,0.5185449728701349,1.0
52,Linear_SVM,ros,0.5185449728701349,1.0
52,NNet,ros,0.3837065760234115,4.0
52,NaiveBayes,ros,0.519487944872376,2.5
52,LogisticReg,ros,0.5066740688254677,1.0
52,J48,smote,0.4536804288397352,1.0
52,KNN,smote,0.3837065760234115,4.0
52,CART,smote,0.5461595831717048,1.0
52,Radial_SVM,smote,0.4511777625672017,2.0
52,Linear_SVM,smote,0.4511777625672017,2.0
52,NNet,smote,0.5066740688254677,1.0
52,NaiveBayes,smote,0.5522164981933888,1.0
52,LogisticReg,smote,0.4733002574487753,3.0
52,J48,smotewb,0.32813912498853487,3.0
52,KNN,smotewb,0.42962962962962964,2.0
52,CART,smotewb,0.4511777625672017,3.0
52,Radial_SVM,smotewb,0.417489966754203,4.0
52,Linear_SVM,smotewb,0.4063321549001754,4.0
52,NNet,smotewb,0.4733002574487753,2.0
52,NaiveBayes,smotewb,0.519487944872376,2.5
52,LogisticReg,smotewb,0.4866666666666667,2.0
53,J48,none,0.24608154208742547,3.0
53,KNN,none,0.4123951744684367,3.0
53,CART,none,0.2833333333333333,3.5
53,Radial_SVM,none,0.43010856046828544,4.0
53,Linear_SVM,none,0.39446993708322725,4.0
53,NNet,none,0.5044185153893525,4.0
53,NaiveBayes,none,0.4536804288397352,1.0
53,LogisticReg,none,0.4666666666666667,4.0
53,J48,ros,0.27383489215509355,2.0
53,KNN,ros,0.4511777625672017,2.0
53,CART,ros,0.2931763649279746,2.0
53,Radial_SVM,ros,0.4629100498862757,3.0
53,Linear_SVM,ros,0.42962962962962964,3.0
53,NNet,ros,0.5291105481433476,3.0
53,NaiveBayes,ros,0.4063321549001754,3.5
53,LogisticReg,ros,0.4866666666666667,3.0
53,J48,smote,0.3529299526817895,1.0
53,KNN,smote,0.3535533905932738,4.0
53,CART,smote,0.41782699435409404,1.0
53,Radial_SVM,smote,0.5066740688254677,2.0
53,Linear_SVM,smote,0.5437037037037037,1.0
53,NNet,smote,0.5863467140999449,1.0
53,NaiveBayes,smote,0.4398765500800706,2.0
53,LogisticReg,smote,0.49604652413672967,2.0
53,J48,smotewb,0.1879579876680029,4.0
53,KNN,smotewb,0.49604652413672967,1.0
53,CART,smotewb,0.2833333333333333,3.5
53,Radial_SVM,smotewb,0.5437037037037037,1.0
53,Linear_SVM,smotewb,0.5366993141845384,2.0
53,NNet,smotewb,0.5437037037037037,2.0
53,NaiveBayes,smotewb,0.4063321549001754,3.5
53,LogisticReg,smotewb,0.5437037037037037,1.0
54,J48,none,0.16592595585242373,3.0
54,KNN,none,0.4204522053456932,4.0
54,CART,none,0.32813912498853487,3.5
54,Radial_SVM,none,0.47186039625508397,4.0
54,Linear_SVM,none,0.4000940939272025,4.0
54,NNet,none,0.5112313234371975,3.0
54,NaiveBayes,none,0.5760658398584765,4.0
54,LogisticReg,none,0.40555555555555556,4.0
54,J48,ros,0.15902667979677512,4.0
54,KNN,ros,0.4733002574487753,1.0
54,CART,ros,0.42962962962962964,1.0
54,Radial_SVM,ros,0.6071674212673529,2.0
54,Linear_SVM,ros,0.628539361054709,1.5
54,NNet,ros,0.5461595831717048,2.0
54,NaiveBayes,ros,0.6731629876002658,2.0
54,LogisticReg,ros,0.6619762037264222,1.0
54,J48,smote,0.3058693853650585,1.0
54,KNN,smote,0.4511777625672017,3.0
54,CART,smote,0.3385786396448106,2.0
54,Radial_SVM,smote,0.6071674212673529,2.0
54,Linear_SVM,smote,0.628539361054709,1.5
54,NNet,smote,0.5068420748999524,4.0
54,NaiveBayes,smote,0.6731629876002658,2.0
54,LogisticReg,smote,0.6410061535499397,2.0
54,J48,smotewb,0.1879579876680029,2.0
54,KNN,smotewb,0.4536804288397352,2.0
54,CART,smotewb,0.32813912498853487,3.5
54,Radial_SVM,smotewb,0.6071674212673529,2.0
54,Linear_SVM,smotewb,0.5952918846948437,3.0
54,NNet,smotewb,0.6619762037264222,1.0
54,NaiveBayes,smotewb,0.6731629876002658,2.0
54,LogisticReg,smotewb,0.628539361054709,3.0
